Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Cost_Amount,Profit,Payment_Method,Order_Status
ORD034745,2025-10-27,CUST00315,PROD0055,R009,Marketplace,2,832.15,9.05,1513.68,978.12,535.56,UPI,Completed
ORD034746,2025-04-20,CUST04142,PROD0059,R005,Online,1,4032.23,0.0,4032.23,3306.35,725.88,UPI,Completed
ORD034747,2024-01-19,CUST02771,PROD0080,R011,Online,5,7106.65,0.0,35533.25,26930.65,8602.6,UPI,Completed
ORD034748,2024-01-31,CUST05750,PROD0054,R010,Store,2,17939.72,7.37,33235.13,23247.64,9987.49,Debit Card,Completed
ORD034749,2025-05-05,CUST03166,PROD0136,R019,Online,4,14567.99,7.79,53732.57,47416.04,6316.53,Net Banking,Completed
ORD034750,2025-10-20,CUST01286,PROD0167,R022,Online,2,12170.89,3.28,23543.37,17053.34,6490.03,UPI,Completed
ORD034751,2025-04-12,CUST05750,PROD0024,R010,Online,2,6673.1,19.72,10714.33,10334.64,379.69,Debit Card,Completed
ORD034752,2026-05-23,CUST05405,PROD0148,R013,Marketplace,1,8761.87,8.42,8024.12,7132.66,891.46,Credit Card,Completed
ORD034753,2026-04-28,CUST04662,PROD0124,R011,Marketplace,3,10142.95,1.7,29911.56,20646.45,9265.11,Net Banking,Completed
ORD034754,2025-01-30,CUST04977,PROD0071,R003,Online,1,10420.29,13.56,9007.3,8290.49,716.81,Credit Card,Completed
ORD034755,2025-02-22,CUST02211,PROD0051,R008,Store,1,7244.8,2.91,7033.98,5654.46,1379.52,Cash,Completed
ORD034756,2026-05-07,CUST05658,PROD0178,R007,Marketplace,1,4622.91,10.83,4122.25,2983.14,1139.11,Debit Card,Completed
ORD034757,2025-01-07,CUST03351,PROD0171,R024,Online,2,13350.31,22.01,20823.81,19346.5,1477.31,UPI,Completed
ORD034758,2025-09-28,CUST01445,PROD0108,R005,Online,1,12361.97,8.37,11327.27,9315.9,2011.37,UPI,Completed
ORD034759,2024-11-23,CUST04390,PROD0176,R022,Online,1,12006.69,14.88,10220.09,6954.11,3265.98,UPI,Completed
ORD034760,2026-05-21,CUST05042,PROD0148,R024,Marketplace,1,8761.87,23.78,6678.3,7132.66,-454.36,Credit Card,Completed
ORD034761,2025-06-20,CUST03379,PROD0166,R022,Online,1,6336.84,6.43,5929.38,4730.02,1199.36,UPI,Completed
ORD034762,2024-06-01,CUST04977,PROD0085,R003,Online,4,7374.91,3.58,28443.55,24146.12,4297.43,Net Banking,Completed
ORD034763,2026-01-18,CUST04459,PROD0011,R001,Online,5,4711.27,1.36,23235.98,15907.85,7328.13,UPI,Completed
ORD034764,2025-12-26,CUST03602,PROD0140,R009,Online,2,16058.37,15.98,26984.48,19108.04,7876.44,Debit Card,Completed
ORD034765,2025-10-14,CUST03634,PROD0107,R005,Online,1,8149.76,19.88,6529.59,6882.18,-352.59,UPI,Completed
ORD034766,2024-10-24,CUST02752,PROD0076,R003,Online,3,7447.92,17.74,18379.98,18893.28,-513.3,Credit Card,Completed
ORD034767,2024-05-22,CUST04318,PROD0075,R021,Online,2,16358.29,9.23,29696.84,20881.66,8815.18,UPI,Completed
ORD034768,2025-06-18,CUST00083,PROD0036,R009,Store,1,15593.56,10.92,13890.74,10506.22,3384.52,Credit Card,Completed
ORD034769,2026-03-06,CUST00621,PROD0126,R015,Online,5,11737.65,8.41,53752.57,43482.85,10269.72,Credit Card,Completed
ORD034770,2024-04-21,CUST03499,PROD0038,R002,Online,1,5926.22,9.75,5348.41,4945.46,402.95,UPI,Pending
ORD034771,2024-09-25,CUST05293,PROD0093,R018,Online,2,13725.41,15.59,23171.24,19482.42,3688.82,Credit Card,Completed
ORD034772,2024-04-05,CUST04689,PROD0054,R005,Store,1,17939.72,8.51,16413.05,11623.82,4789.23,Credit Card,Completed
ORD034773,2024-11-26,CUST03237,PROD0153,R019,Online,2,8234.87,6.59,15384.38,10845.22,4539.16,UPI,Completed
ORD034774,2024-06-20,CUST03654,PROD0110,R024,Online,2,448.54,5.02,852.05,663.6,188.45,UPI,Completed
ORD034775,2025-04-06,CUST01900,PROD0150,R007,Marketplace,1,1301.37,10.02,1170.97,1014.78,156.19,Credit Card,Cancelled
ORD034776,2024-10-17,CUST01906,PROD0109,R001,Store,3,8971.66,1.3,26565.09,15528.33,11036.76,Credit Card,Completed
ORD034777,2026-03-25,CUST01513,PROD0016,R014,Online,3,5085.97,11.86,13448.32,9511.56,3936.76,Debit Card,Completed
ORD034778,2024-08-22,CUST04895,PROD0177,R012,Online,2,6508.8,12.78,11353.95,8355.92,2998.03,UPI,Cancelled
ORD034779,2025-02-22,CUST04390,PROD0081,R022,Store,2,255.39,0.0,510.78,329.38,181.4,Debit Card,Completed
ORD034780,2024-11-01,CUST01302,PROD0057,R003,Store,2,9379.9,4.54,17908.11,14395.12,3512.99,Debit Card,Pending
ORD034781,2025-05-02,CUST04309,PROD0169,R008,Store,1,6354.88,11.39,5631.06,3879.17,1751.89,Net Banking,Completed
ORD034782,2024-03-27,CUST04566,PROD0081,R018,Online,3,255.39,7.73,706.95,494.07,212.88,Debit Card,Completed
ORD034783,2026-03-18,CUST05235,PROD0064,R024,Online,1,14023.42,2.21,13713.5,10579.57,3133.93,Cash,Completed
ORD034784,2024-11-28,CUST03757,PROD0136,R024,Marketplace,1,14567.99,0.0,14567.99,11854.01,2713.98,Net Banking,Completed
ORD034785,2025-12-10,CUST01187,PROD0170,R005,Online,2,15086.92,14.07,25928.38,23945.68,1982.7,Debit Card,Completed
ORD034786,2026-01-02,CUST03708,PROD0179,R020,Online,1,15031.47,17.44,12409.98,11379.03,1030.95,UPI,Completed
ORD034787,2024-10-24,CUST03421,PROD0141,R017,Online,1,1258.64,5.84,1185.14,953.4,231.74,Debit Card,Completed
ORD034788,2024-05-22,CUST03864,PROD0027,R018,Marketplace,3,10298.65,1.15,30540.65,24648.63,5892.02,Cash,Pending
ORD034789,2024-02-29,CUST00190,PROD0168,R017,Online,2,7461.76,17.71,12280.56,9209.38,3071.18,Net Banking,Completed
ORD034790,2026-04-05,CUST04369,PROD0122,R003,Store,1,6342.03,11.87,5589.23,4678.27,910.96,Credit Card,Completed
ORD034791,2026-03-11,CUST00996,PROD0024,R013,Online,6,6673.1,8.45,36655.34,31003.92,5651.42,UPI,Completed
ORD034792,2024-01-02,CUST02112,PROD0081,R008,Online,2,255.39,6.37,478.24,329.38,148.86,Net Banking,Completed
ORD034793,2025-02-20,CUST05628,PROD0078,R024,Online,4,11816.08,15.71,39839.1,31805.4,8033.7,Net Banking,Completed
ORD034794,2024-06-01,CUST01559,PROD0158,R004,Online,1,16109.18,8.97,14664.19,11084.16,3580.03,UPI,Completed
ORD034795,2024-09-10,CUST04682,PROD0037,R004,Store,3,9731.05,8.48,26717.57,17250.18,9467.39,Net Banking,Completed
ORD034796,2025-07-24,CUST03805,PROD0170,R002,Online,3,15086.92,5.91,42585.85,35918.52,6667.33,Debit Card,Completed
ORD034797,2026-02-01,CUST04507,PROD0026,R019,Online,1,12026.19,5.92,11314.24,7027.37,4286.87,UPI,Completed
ORD034798,2025-01-02,CUST01428,PROD0072,R019,Online,1,6813.77,5.64,6429.47,5544.67,884.8,Net Banking,Completed
ORD034799,2024-01-25,CUST02700,PROD0002,R022,Store,1,6109.4,2.48,5957.89,4465.88,1492.01,UPI,Completed
ORD034800,2024-05-12,CUST03238,PROD0042,R008,Marketplace,2,19236.44,13.11,33429.09,22895.28,10533.81,UPI,Completed
ORD034801,2024-08-30,CUST02362,PROD0089,R020,Online,1,18354.57,6.45,17170.7,11766.61,5404.09,UPI,Completed
ORD034802,2024-03-02,CUST00454,PROD0117,R018,Online,2,2739.8,3.65,5279.59,4137.38,1142.21,UPI,Completed
ORD034803,2025-03-02,CUST04846,PROD0044,R013,Online,1,13681.96,2.02,13405.58,9623.45,3782.13,Debit Card,Completed
ORD034804,2025-09-07,CUST03266,PROD0140,R015,Online,1,16058.37,3.57,15485.09,9554.02,5931.07,UPI,Completed
ORD034805,2025-03-27,CUST02176,PROD0024,R012,Marketplace,6,6673.1,1.54,39422.01,31003.92,8418.09,Credit Card,Completed
ORD034806,2024-03-18,CUST01476,PROD0021,R018,Store,3,18499.86,0.0,55499.58,32928.78,22570.8,Credit Card,Completed
ORD034807,2025-12-21,CUST03166,PROD0146,R019,Store,2,2879.6,9.23,5227.63,4456.52,771.11,UPI,Completed
ORD034808,2024-04-14,CUST00770,PROD0172,R021,Online,1,13612.05,1.44,13416.04,8504.86,4911.18,Net Banking,Completed
ORD034809,2025-08-25,CUST03065,PROD0176,R020,Online,1,12006.69,17.05,9959.55,6954.11,3005.44,UPI,Cancelled
ORD034810,2025-11-06,CUST00446,PROD0081,R013,Online,1,255.39,1.57,251.38,164.69,86.69,UPI,Completed
ORD034811,2025-01-14,CUST04797,PROD0045,R023,Online,3,2884.24,8.31,7933.68,5529.15,2404.53,Cash,Cancelled
ORD034812,2026-05-15,CUST02720,PROD0067,R021,Online,2,4228.87,10.37,7580.67,5094.8,2485.87,UPI,Pending
ORD034813,2025-01-28,CUST02566,PROD0027,R018,Online,2,10298.65,9.53,18634.38,16432.42,2201.96,Credit Card,Completed
ORD034814,2024-04-24,CUST03898,PROD0096,R021,Marketplace,6,2508.21,0.0,15049.26,10274.64,4774.62,UPI,Completed
ORD034815,2025-10-23,CUST04545,PROD0020,R018,Marketplace,3,4124.29,2.69,12040.04,7116.72,4923.32,UPI,Cancelled
ORD034816,2026-01-14,CUST03159,PROD0084,R014,Marketplace,4,8327.08,7.29,30880.14,23119.96,7760.18,Credit Card,Completed
ORD034817,2025-08-20,CUST04726,PROD0125,R011,Store,3,12200.98,2.54,35673.23,30304.35,5368.88,UPI,Completed
ORD034818,2025-06-23,CUST05917,PROD0125,R004,Online,2,12200.98,11.19,21671.38,20202.9,1468.48,Credit Card,Completed
ORD034819,2024-02-17,CUST00249,PROD0141,R005,Online,3,1258.64,10.23,3389.64,2860.2,529.44,Net Banking,Completed
ORD034820,2024-07-06,CUST05749,PROD0077,R025,Online,1,1021.47,5.12,969.17,605.43,363.74,Cash,Completed
ORD034821,2025-08-18,CUST02824,PROD0069,R002,Online,6,5482.32,11.03,29265.72,20520.78,8744.94,Cash,Completed
ORD034822,2025-07-28,CUST00894,PROD0040,R015,Store,1,7125.69,1.2,7040.18,4431.73,2608.45,Net Banking,Completed
ORD034823,2025-05-28,CUST02871,PROD0135,R012,Marketplace,5,11613.45,9.39,52614.74,43993.2,8621.54,Credit Card,Cancelled
ORD034824,2026-03-01,CUST00216,PROD0018,R003,Online,1,12486.26,13.76,10768.15,10343.69,424.46,Credit Card,Cancelled
ORD034825,2024-02-20,CUST01718,PROD0084,R003,Store,1,8327.08,11.87,7338.66,5779.99,1558.67,Credit Card,Completed
ORD034826,2024-08-13,CUST04549,PROD0055,R020,Marketplace,5,832.15,4.16,3987.66,2445.3,1542.36,Cash,Completed
ORD034827,2025-01-02,CUST04562,PROD0107,R010,Store,4,8149.76,12.94,28380.72,27528.72,852.0,Net Banking,Completed
ORD034828,2024-03-20,CUST02831,PROD0048,R024,Online,3,4193.34,15.88,10582.31,10067.1,515.21,UPI,Cancelled
ORD034829,2026-01-27,CUST03148,PROD0151,R025,Online,2,3808.36,18.57,6202.3,5960.08,242.22,UPI,Completed
ORD034830,2024-07-24,CUST03182,PROD0072,R023,Online,1,6813.77,10.97,6066.3,5544.67,521.63,UPI,Completed
ORD034831,2025-09-19,CUST02507,PROD0092,R020,Online,6,3069.95,8.45,16863.24,12864.18,3999.06,Cash,Completed
ORD034832,2026-02-07,CUST05637,PROD0010,R023,Online,1,11772.01,22.5,9123.31,9086.18,37.13,Net Banking,Completed
ORD034833,2025-02-02,CUST04755,PROD0032,R022,Online,2,16577.15,3.82,31887.81,21017.02,10870.79,Credit Card,Completed
ORD034834,2025-06-10,CUST00676,PROD0084,R019,Online,3,8327.08,11.63,22075.92,17339.97,4735.95,UPI,Cancelled
ORD034835,2024-08-04,CUST05001,PROD0059,R024,Marketplace,1,4032.23,21.28,3174.17,3306.35,-132.18,Net Banking,Completed
ORD034836,2024-02-12,CUST05243,PROD0180,R018,Online,1,1990.36,0.0,1990.36,1436.38,553.98,Credit Card,Cancelled
ORD034837,2026-06-19,CUST01311,PROD0151,R001,Online,1,3808.36,5.8,3587.48,2980.04,607.44,UPI,Completed
ORD034838,2025-03-31,CUST05679,PROD0150,R017,Marketplace,1,1301.37,0.0,1301.37,1014.78,286.59,Credit Card,Pending
ORD034839,2025-09-06,CUST03678,PROD0113,R025,Online,2,14425.18,9.32,26161.51,23201.94,2959.57,UPI,Completed
ORD034840,2026-06-11,CUST02488,PROD0170,R025,Online,2,15086.92,0.0,30173.84,23945.68,6228.16,Cash,Completed
ORD034841,2024-10-20,CUST03095,PROD0034,R017,Online,1,15512.32,6.11,14564.52,9428.55,5135.97,Debit Card,Completed
ORD034842,2025-07-28,CUST00327,PROD0041,R010,Online,3,2219.7,7.25,6176.32,3864.12,2312.2,Debit Card,Completed
ORD034843,2026-01-12,CUST00021,PROD0173,R003,Online,1,1727.4,9.8,1558.11,1350.94,207.17,UPI,Completed
ORD034844,2025-05-13,CUST03016,PROD0013,R017,Store,5,10350.0,14.22,44391.15,36077.95,8313.2,Debit Card,Completed
ORD034845,2024-08-25,CUST03524,PROD0164,R013,Online,1,15495.6,3.43,14964.1,10433.0,4531.1,Credit Card,Pending
ORD034846,2024-11-02,CUST02760,PROD0158,R017,Marketplace,1,16109.18,7.32,14929.99,11084.16,3845.83,Credit Card,Completed
ORD034847,2026-01-31,CUST00105,PROD0149,R013,Marketplace,3,15077.01,6.89,42114.61,28056.66,14057.95,Debit Card,Completed
ORD034848,2025-08-12,CUST02123,PROD0004,R025,Marketplace,2,15906.36,7.51,29423.58,22778.06,6645.52,UPI,Completed
ORD034849,2025-08-17,CUST05144,PROD0085,R006,Online,4,7374.91,0.0,29499.64,24146.12,5353.52,Net Banking,Completed
ORD034850,2024-06-02,CUST01161,PROD0010,R010,Marketplace,3,11772.01,14.02,30364.72,27258.54,3106.18,UPI,Completed
ORD034851,2026-01-11,CUST04882,PROD0164,R006,Online,5,15495.6,7.54,71636.16,52165.0,19471.16,UPI,Completed
ORD034852,2024-04-06,CUST01173,PROD0059,R017,Online,3,4032.23,6.38,11324.92,9919.05,1405.87,Credit Card,Completed
ORD034853,2024-06-22,CUST01503,PROD0006,R010,Store,6,13675.14,20.75,65025.29,55613.34,9411.95,Debit Card,Completed
ORD034854,2025-10-13,CUST03977,PROD0085,R018,Online,2,7374.91,13.77,12718.77,12073.06,645.71,UPI,Completed
ORD034855,2024-04-02,CUST01965,PROD0100,R015,Marketplace,6,4090.74,14.59,20963.41,16650.66,4312.75,Debit Card,Completed
ORD034856,2025-10-13,CUST04706,PROD0167,R007,Online,1,12170.89,12.5,10649.53,8526.67,2122.86,Credit Card,Completed
ORD034857,2024-01-29,CUST05201,PROD0064,R023,Online,2,14023.42,5.87,26400.49,21159.14,5241.35,UPI,Completed
ORD034858,2026-05-22,CUST04501,PROD0180,R005,Online,1,1990.36,5.01,1890.64,1436.38,454.26,Debit Card,Completed
ORD034859,2024-03-01,CUST04823,PROD0156,R020,Online,1,891.52,11.3,790.78,753.72,37.06,Net Banking,Completed
ORD034860,2024-02-10,CUST04268,PROD0132,R019,Store,1,3901.55,9.82,3518.42,2875.65,642.77,Debit Card,Completed
ORD034861,2025-05-08,CUST05501,PROD0084,R018,Online,4,8327.08,7.55,30793.54,23119.96,7673.58,Credit Card,Completed
ORD034862,2025-10-21,CUST00548,PROD0142,R010,Store,6,2133.87,12.52,11200.26,10581.78,618.48,Credit Card,Completed
ORD034863,2026-03-24,CUST03298,PROD0118,R001,Online,3,11702.39,13.57,30343.13,26331.03,4012.1,UPI,Completed
ORD034864,2026-01-28,CUST02890,PROD0031,R002,Marketplace,1,3348.21,17.14,2774.33,2059.62,714.71,UPI,Completed
ORD034865,2025-10-31,CUST02340,PROD0149,R011,Marketplace,3,15077.01,4.24,43313.23,28056.66,15256.57,Net Banking,Completed
ORD034866,2024-10-21,CUST02976,PROD0008,R004,Store,4,8891.61,10.18,31945.78,20726.56,11219.22,UPI,Pending
ORD034867,2026-01-27,CUST00504,PROD0155,R013,Online,2,2796.83,19.95,4477.72,3911.22,566.5,UPI,Cancelled
ORD034868,2024-10-22,CUST03393,PROD0103,R011,Store,1,7340.57,9.71,6627.8,5408.41,1219.39,UPI,Completed
ORD034869,2024-06-27,CUST04305,PROD0172,R018,Online,4,13612.05,0.0,54448.2,34019.44,20428.76,UPI,Completed
ORD034870,2024-09-14,CUST02092,PROD0140,R002,Store,1,16058.37,0.0,16058.37,9554.02,6504.35,Credit Card,Completed
ORD034871,2025-12-30,CUST03273,PROD0034,R004,Marketplace,2,15512.32,5.41,29346.21,18857.1,10489.11,Net Banking,Completed
ORD034872,2025-03-24,CUST02258,PROD0072,R020,Marketplace,2,6813.77,11.72,12030.39,11089.34,941.05,Credit Card,Completed
ORD034873,2025-10-29,CUST02966,PROD0007,R001,Store,1,6620.23,14.14,5684.13,4508.15,1175.98,Net Banking,Cancelled
ORD034874,2024-11-02,CUST01995,PROD0047,R022,Online,2,7182.73,14.67,12258.05,11208.56,1049.49,Credit Card,Completed
ORD034875,2024-04-29,CUST03576,PROD0142,R023,Marketplace,4,2133.87,9.7,7707.54,7054.52,653.02,Net Banking,Cancelled
ORD034876,2024-09-20,CUST05884,PROD0119,R014,Marketplace,4,15636.32,4.02,60030.96,37127.8,22903.16,UPI,Completed
ORD034877,2024-10-13,CUST05354,PROD0020,R002,Online,2,4124.29,12.27,7236.48,4744.48,2492.0,Net Banking,Completed
ORD034878,2025-07-04,CUST01834,PROD0075,R005,Online,1,16358.29,13.65,14125.38,10440.83,3684.55,Cash,Pending
ORD034879,2024-07-06,CUST04047,PROD0012,R010,Marketplace,1,332.97,7.12,309.26,224.47,84.79,UPI,Completed
ORD034880,2024-08-29,CUST00496,PROD0049,R023,Marketplace,1,1295.82,11.22,1150.43,1040.43,110.0,Net Banking,Completed
ORD034881,2025-08-17,CUST05184,PROD0086,R002,Online,1,4398.02,15.96,3696.1,3445.13,250.97,Credit Card,Pending
ORD034882,2024-07-23,CUST02404,PROD0037,R014,Online,1,9731.05,5.67,9179.3,5750.06,3429.24,Credit Card,Completed
ORD034883,2025-10-17,CUST01932,PROD0120,R016,Online,1,6528.62,19.07,5283.61,4332.47,951.14,UPI,Completed
ORD034884,2024-10-05,CUST01845,PROD0069,R020,Marketplace,3,5482.32,14.93,13991.43,10260.39,3731.04,UPI,Cancelled
ORD034885,2025-01-29,CUST00986,PROD0091,R006,Online,4,2345.0,10.58,8387.6,5465.36,2922.24,Net Banking,Completed
ORD034886,2025-04-16,CUST02993,PROD0030,R001,Online,1,10355.74,5.87,9747.86,6535.07,3212.79,Cash,Completed
ORD034887,2025-01-11,CUST04707,PROD0131,R013,Marketplace,3,8773.69,15.99,22112.33,18852.63,3259.7,Net Banking,Completed
ORD034888,2025-11-24,CUST01133,PROD0017,R011,Store,3,9986.93,12.25,26290.59,24722.01,1568.58,UPI,Cancelled
ORD034889,2024-11-20,CUST00450,PROD0051,R012,Online,3,7244.8,5.67,20502.06,16963.38,3538.68,UPI,Completed
ORD034890,2024-01-12,CUST01728,PROD0119,R019,Store,1,15636.32,10.23,14036.72,9281.95,4754.77,UPI,Completed
ORD034891,2024-10-18,CUST03479,PROD0169,R018,Store,6,6354.88,0.52,37931.01,23275.02,14655.99,Credit Card,Cancelled
ORD034892,2024-02-26,CUST05380,PROD0150,R008,Online,1,1301.37,2.68,1266.49,1014.78,251.71,Credit Card,Completed
ORD034893,2024-06-02,CUST02918,PROD0032,R010,Store,1,16577.15,6.06,15572.57,10508.51,5064.06,Cash,Completed
ORD034894,2025-08-26,CUST05035,PROD0012,R023,Online,2,332.97,14.44,569.78,448.94,120.84,Cash,Completed
ORD034895,2025-04-08,CUST02538,PROD0020,R017,Online,1,4124.29,9.15,3746.92,2372.24,1374.68,Credit Card,Completed
ORD034896,2025-08-24,CUST03667,PROD0099,R010,Online,1,5204.8,8.1,4783.21,3200.05,1583.16,Credit Card,Completed
ORD034897,2025-05-30,CUST03842,PROD0026,R003,Store,1,12026.19,4.88,11439.31,7027.37,4411.94,Net Banking,Completed
ORD034898,2026-01-02,CUST00503,PROD0160,R008,Store,2,9056.08,9.11,16462.14,11516.32,4945.82,UPI,Completed
ORD034899,2025-10-17,CUST04115,PROD0172,R005,Marketplace,1,13612.05,11.79,12007.19,8504.86,3502.33,UPI,Completed
ORD034900,2024-01-22,CUST03701,PROD0097,R017,Store,3,11000.04,2.94,32029.92,19537.98,12491.94,Cash,Completed
ORD034901,2025-12-04,CUST02631,PROD0035,R007,Store,5,717.8,12.11,3154.37,2766.95,387.42,Net Banking,Completed
ORD034902,2024-04-16,CUST05362,PROD0032,R006,Online,5,16577.15,8.62,75741.0,52542.55,23198.45,UPI,Completed
ORD034903,2024-11-21,CUST01349,PROD0083,R012,Online,1,13634.93,23.67,10407.54,7971.65,2435.89,Net Banking,Cancelled
ORD034904,2026-01-01,CUST02152,PROD0069,R008,Online,1,5482.32,13.68,4732.34,3420.13,1312.21,Credit Card,Completed
ORD034905,2026-06-25,CUST03207,PROD0059,R009,Online,1,4032.23,6.59,3766.51,3306.35,460.16,Debit Card,Completed
ORD034906,2025-03-01,CUST05798,PROD0078,R020,Online,3,11816.08,13.38,30705.27,23854.05,6851.22,Net Banking,Completed
ORD034907,2024-08-26,CUST01396,PROD0095,R018,Online,4,2134.17,6.61,7972.41,6714.04,1258.37,Credit Card,Completed
ORD034908,2024-12-06,CUST04874,PROD0112,R019,Online,6,18905.22,6.26,106330.52,64860.54,41469.98,Credit Card,Completed
ORD034909,2025-12-30,CUST05126,PROD0074,R016,Marketplace,1,2745.78,6.16,2576.64,2213.61,363.03,Net Banking,Completed
ORD034910,2024-02-08,CUST02540,PROD0002,R003,Online,1,6109.4,0.0,6109.4,4465.88,1643.52,UPI,Pending
ORD034911,2026-01-26,CUST04714,PROD0056,R008,Online,1,4052.4,9.86,3652.83,3313.82,339.01,Debit Card,Completed
ORD034912,2025-10-23,CUST01031,PROD0087,R005,Online,4,3396.38,0.29,13546.12,8259.32,5286.8,UPI,Completed
ORD034913,2024-01-30,CUST03651,PROD0121,R019,Online,4,15732.26,8.95,57296.89,42416.6,14880.29,UPI,Completed
ORD034914,2025-02-17,CUST04282,PROD0157,R019,Online,5,14323.08,3.23,69302.22,54939.0,14363.22,UPI,Completed
ORD034915,2024-06-09,CUST01540,PROD0141,R025,Marketplace,1,1258.64,4.1,1207.04,953.4,253.64,Credit Card,Pending
ORD034916,2025-09-07,CUST00933,PROD0029,R018,Marketplace,2,13777.49,14.8,23476.84,19042.3,4434.54,Credit Card,Completed
ORD034917,2025-10-31,CUST00069,PROD0122,R009,Marketplace,2,6342.03,14.15,10889.27,9356.54,1532.73,Credit Card,Completed
ORD034918,2024-11-04,CUST00742,PROD0026,R005,Marketplace,4,12026.19,0.0,48104.76,28109.48,19995.28,Credit Card,Completed
ORD034919,2025-02-17,CUST01823,PROD0103,R005,Online,2,7340.57,16.93,12195.62,10816.82,1378.8,Cash,Completed
ORD034920,2024-05-13,CUST03880,PROD0128,R024,Online,2,6488.56,2.73,12622.84,7417.48,5205.36,Credit Card,Completed
ORD034921,2025-07-19,CUST00429,PROD0080,R005,Online,1,7106.65,9.34,6442.89,5386.13,1056.76,Cash,Completed
ORD034922,2026-06-18,CUST01833,PROD0027,R020,Store,4,10298.65,18.47,33585.96,32864.84,721.12,UPI,Completed
ORD034923,2024-11-30,CUST03528,PROD0042,R015,Online,1,19236.44,5.66,18147.66,11447.64,6700.02,Net Banking,Completed
ORD034924,2024-02-05,CUST02208,PROD0152,R023,Marketplace,1,8156.28,7.03,7582.89,5542.06,2040.83,Credit Card,Completed
ORD034925,2026-04-10,CUST03408,PROD0086,R003,Online,3,4398.02,20.33,10511.71,10335.39,176.32,UPI,Completed
ORD034926,2025-10-04,CUST01422,PROD0131,R015,Marketplace,5,8773.69,2.94,42578.72,31421.05,11157.67,UPI,Completed
ORD034927,2026-04-04,CUST00432,PROD0035,R022,Online,3,717.8,4.87,2048.53,1660.17,388.36,UPI,Completed
ORD034928,2024-03-20,CUST01636,PROD0082,R014,Store,1,2212.72,11.66,1954.72,1858.71,96.01,UPI,Completed
ORD034929,2026-02-22,CUST02118,PROD0137,R024,Marketplace,1,2135.82,10.54,1910.7,1402.91,507.79,UPI,Pending
ORD034930,2025-03-12,CUST05248,PROD0116,R014,Online,2,1812.54,4.15,3474.64,2946.12,528.52,Debit Card,Completed
ORD034931,2024-04-29,CUST04495,PROD0154,R014,Marketplace,2,2368.51,15.88,3984.78,3341.46,643.32,Credit Card,Completed
ORD034932,2024-05-13,CUST02059,PROD0063,R021,Online,1,4222.04,6.51,3947.19,2427.87,1519.32,UPI,Completed
ORD034933,2025-02-08,CUST05717,PROD0144,R025,Online,3,2257.47,3.88,6509.64,4126.41,2383.23,Debit Card,Completed
ORD034934,2025-12-17,CUST03345,PROD0124,R022,Store,1,10142.95,9.56,9173.28,6882.15,2291.13,Cash,Completed
ORD034935,2024-09-21,CUST02463,PROD0085,R017,Store,3,7374.91,0.0,22124.73,18109.59,4015.14,UPI,Completed
ORD034936,2024-08-20,CUST01742,PROD0004,R003,Online,3,15906.36,0.0,47719.08,34167.09,13551.99,Net Banking,Completed
ORD034937,2025-03-22,CUST05748,PROD0095,R005,Store,3,2134.17,19.65,5144.42,5035.53,108.89,UPI,Completed
ORD034938,2025-03-02,CUST02721,PROD0064,R014,Online,6,14023.42,4.56,80303.71,63477.42,16826.29,UPI,Cancelled
ORD034939,2024-01-28,CUST00514,PROD0084,R012,Online,6,8327.08,5.01,47459.36,34679.94,12779.42,Debit Card,Completed
ORD034940,2024-10-27,CUST02750,PROD0156,R019,Store,6,891.52,13.1,4648.39,4522.32,126.07,UPI,Completed
ORD034941,2025-07-23,CUST00742,PROD0010,R005,Online,2,11772.01,7.41,21799.41,18172.36,3627.05,Credit Card,Completed
ORD034942,2024-01-29,CUST01974,PROD0026,R010,Online,1,12026.19,14.44,10289.61,7027.37,3262.24,UPI,Completed
ORD034943,2026-05-12,CUST00549,PROD0094,R011,Store,6,12677.35,4.07,72968.29,56001.12,16967.17,UPI,Completed
ORD034944,2025-01-11,CUST02266,PROD0069,R002,Online,1,5482.32,0.0,5482.32,3420.13,2062.19,UPI,Completed
ORD034945,2024-11-08,CUST02946,PROD0178,R007,Store,1,4622.91,9.96,4162.47,2983.14,1179.33,Cash,Completed
ORD034946,2024-02-02,CUST00676,PROD0048,R019,Store,1,4193.34,7.84,3864.58,3355.7,508.88,Credit Card,Completed
ORD034947,2025-03-29,CUST02267,PROD0053,R009,Online,2,2085.37,0.0,4170.74,3112.5,1058.24,Cash,Completed
ORD034948,2025-09-11,CUST00525,PROD0077,R003,Online,3,1021.47,6.41,2867.98,1816.29,1051.69,Debit Card,Cancelled
ORD034949,2026-06-18,CUST01668,PROD0022,R021,Store,1,15694.57,5.18,14881.59,11589.01,3292.58,Debit Card,Completed
ORD034950,2025-05-15,CUST00371,PROD0156,R018,Store,1,891.52,14.07,766.08,753.72,12.36,Credit Card,Completed
ORD034951,2024-09-28,CUST05592,PROD0076,R014,Online,3,7447.92,17.42,18451.48,18893.28,-441.8,UPI,Completed
ORD034952,2025-05-15,CUST01576,PROD0135,R002,Store,1,11613.45,5.42,10984.0,8798.64,2185.36,Cash,Completed
ORD034953,2026-06-17,CUST05649,PROD0147,R018,Online,2,5213.69,1.77,10242.82,6554.02,3688.8,Credit Card,Completed
