Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Sales_Amount,Cost_Amount,Profit,Payment_Method,Order_Status,Gross_Sales,Discount_Amount,Profit_Margin_Percent,Selling_Price_Per_Unit,Cost_Per_Unit,Year,Month,Month_Name,Quarter
ORD027504,2025-03-14,CUST01862,PROD0053,R013,Store,2,2085.37,3.86,4009.75,3112.5,897.25,Debit Card,Completed,4170.74,160.990564,22.376706777230503,2004.875,1556.25,2025,3,March,Q1
ORD027505,2026-05-15,CUST00600,PROD0130,R003,Online,2,9115.86,8.03,16767.71,10860.74,5906.97,Net Banking,Completed,18231.72,1464.007116,35.22824524040552,8383.855,5430.37,2026,5,May,Q2
ORD027506,2025-10-16,CUST05778,PROD0026,R013,Store,1,12026.19,4.7,11460.96,7027.37,4433.59,Credit Card,Completed,12026.19,565.2309300000001,38.684281246946156,11460.96,7027.37,2025,10,October,Q4
ORD027507,2024-02-20,CUST00153,PROD0156,R007,Online,1,891.52,7.18,827.51,753.72,73.79,Cash,Completed,891.52,64.011136,8.91711278413554,827.51,753.72,2024,2,February,Q1
ORD027508,2024-05-02,CUST00764,PROD0045,R023,Online,2,2884.24,3.47,5568.31,3686.1,1882.21,UPI,Completed,5768.48,200.166256,33.80217696213034,2784.155,1843.05,2024,5,May,Q2
ORD027509,2025-07-15,CUST00696,PROD0065,R006,Online,1,4366.12,14.07,3751.81,3403.9,347.91,Debit Card,Completed,4366.12,614.313084,9.273124172066284,3751.81,3403.9,2025,7,July,Q3
ORD027510,2025-03-06,CUST05660,PROD0119,R022,Online,3,15636.32,0.0,46908.96,27845.85,19063.11,Credit Card,Completed,46908.96,0.0,40.63852620053824,15636.32,9281.949999999999,2025,3,March,Q1
ORD027511,2026-04-30,CUST00433,PROD0003,R016,Store,1,15842.07,11.96,13947.36,11295.03,2652.33,UPI,Completed,15842.07,1894.7115720000002,19.01671714216884,13947.36,11295.03,2026,4,April,Q2
ORD027512,2026-03-03,CUST02264,PROD0177,R025,Marketplace,3,6508.8,10.85,17407.79,12533.88,4873.91,UPI,Completed,19526.4,2118.6144,27.99844207679435,5802.596666666667,4177.96,2026,3,March,Q1
ORD027513,2025-07-04,CUST01367,PROD0067,R003,Online,5,4228.87,2.8,20552.31,12737.0,7815.31,UPI,Pending,21144.35,592.0418,38.026431092174064,4110.462,2547.4,2025,7,July,Q3
ORD027514,2024-11-19,CUST01089,PROD0169,R015,Store,1,6354.88,11.35,5633.6,3879.17,1754.43,Credit Card,Completed,6354.88,721.27888,31.14225362113036,5633.6,3879.17,2024,11,November,Q4
ORD027515,2026-04-19,CUST04302,PROD0015,R016,Online,1,18083.63,13.08,15718.29,11837.64,3880.65,UPI,Completed,18083.63,2365.3388040000004,24.688754311060553,15718.29,11837.64,2026,4,April,Q2
ORD027516,2025-01-09,CUST04179,PROD0163,R023,Online,4,9897.91,12.46,34658.52,25706.56,8951.96,UPI,Completed,39591.64,4933.118344,25.829031360831333,8664.63,6426.64,2025,1,January,Q1
ORD027517,2026-05-23,CUST05414,PROD0097,R007,Marketplace,3,11000.04,3.74,31765.92,19537.98,12227.94,Net Banking,Completed,33000.12,1234.204488,38.49389534444462,10588.64,6512.66,2026,5,May,Q2
ORD027518,2026-02-19,CUST02145,PROD0082,R008,Store,4,2212.72,0.0,8850.88,7434.84,1416.04,Debit Card,Completed,8850.88,0.0,15.998861130192704,2212.72,1858.71,2026,2,February,Q1
ORD027519,2025-11-08,CUST05221,PROD0063,R001,Online,2,4222.04,12.73,7369.15,4855.74,2513.41,UPI,Completed,8444.08,1074.931384,34.10719011012125,3684.575,2427.87,2025,11,November,Q4
ORD027520,2025-07-01,CUST04806,PROD0143,R023,Store,1,4810.17,1.0,4762.07,3073.37,1688.7,UPI,Completed,4810.17,48.1017,35.461469487008806,4762.07,3073.37,2025,7,July,Q3
ORD027521,2025-02-24,CUST02338,PROD0002,R017,Online,3,6109.4,4.61,17483.27,13397.64,4085.63,UPI,Completed,18328.199999999997,844.9300199999999,23.36879771347122,5827.756666666667,4465.88,2025,2,February,Q1
ORD027522,2025-01-10,CUST00919,PROD0079,R023,Store,1,5573.33,1.35,5498.09,3545.67,1952.42,Net Banking,Completed,5573.33,75.239955,35.51087741379279,5498.09,3545.67,2025,1,January,Q1
ORD027523,2024-04-18,CUST05979,PROD0174,R020,Online,2,2332.87,7.07,4335.87,3764.1,571.77,Credit Card,Completed,4665.74,329.86781799999994,13.186972856658524,2167.935,1882.05,2024,4,April,Q2
ORD027524,2026-01-24,CUST02190,PROD0024,R002,Online,3,6673.1,7.74,18469.81,15501.96,2967.85,Cash,Completed,20019.300000000003,1549.4938200000001,16.068654739815948,6156.6033333333335,5167.32,2026,1,January,Q1
ORD027525,2025-05-05,CUST02262,PROD0096,R017,Marketplace,2,2508.21,0.0,5016.42,3424.88,1591.54,UPI,Completed,5016.42,0.0,31.72660981337288,2508.21,1712.44,2025,5,May,Q2
ORD027526,2025-09-27,CUST00806,PROD0172,R007,Store,2,13612.05,13.21,23627.8,17009.72,6618.08,Net Banking,Completed,27224.1,3596.30361,28.0097173668306,11813.9,8504.86,2025,9,September,Q3
ORD027527,2024-08-10,CUST00078,PROD0005,R005,Store,4,5395.83,9.41,19552.33,18044.0,1508.33,Cash,Completed,21583.32,2030.990412,7.714323561437434,4888.0825,4511.0,2024,8,August,Q3
ORD027528,2024-01-19,CUST02093,PROD0056,R015,Online,1,4052.4,10.14,3641.49,3313.82,327.67,Debit Card,Completed,4052.4,410.91336,8.998239731538463,3641.49,3313.82,2024,1,January,Q1
ORD027529,2025-07-02,CUST03531,PROD0119,R009,Online,1,15636.32,8.48,14310.36,9281.95,5028.41,Credit Card,Completed,15636.32,1325.9599360000002,35.138249491976445,14310.36,9281.95,2025,7,July,Q3
ORD027530,2024-08-04,CUST01113,PROD0054,R007,Online,4,17939.72,11.07,63815.17,46495.28,17319.89,UPI,Cancelled,71758.88,7943.708016000001,27.14070964631137,15953.7925,11623.82,2024,8,August,Q3
ORD027531,2025-09-04,CUST02690,PROD0152,R023,Online,2,8156.28,11.07,14506.76,11084.12,3422.64,UPI,Cancelled,16312.56,1805.800392,23.593414380606006,7253.38,5542.06,2025,9,September,Q3
ORD027532,2025-12-05,CUST00521,PROD0176,R022,Online,2,12006.69,7.08,22313.23,13908.22,8405.01,UPI,Completed,24013.38,1700.147304,37.668280208647516,11156.615,6954.11,2025,12,December,Q4
ORD027533,2025-08-19,CUST00946,PROD0022,R007,Marketplace,2,15694.57,17.07,26031.01,23178.02,2852.99,UPI,Completed,31389.14,5358.126198,10.959966593689604,13015.505,11589.01,2025,8,August,Q3
ORD027534,2024-08-20,CUST00547,PROD0079,R019,Online,3,5573.33,7.67,15437.57,10637.01,4800.56,UPI,Completed,16719.989999999998,1282.423233,31.09660393442751,5145.856666666667,3545.67,2024,8,August,Q3
ORD027535,2025-07-04,CUST03964,PROD0019,R007,Marketplace,2,9684.46,4.18,18559.3,11582.54,6976.76,UPI,Completed,19368.92,809.6208559999999,37.591719515283444,9279.65,5791.27,2025,7,July,Q3
ORD027536,2025-02-13,CUST01598,PROD0142,R019,Store,4,2133.87,12.32,7483.91,7054.52,429.39,Debit Card,Completed,8535.48,1051.571136,5.737508869027019,1870.9775,1763.63,2025,2,February,Q1
ORD027537,2025-07-07,CUST05582,PROD0150,R016,Online,2,1301.37,21.23,2050.18,2029.56,20.62,Credit Card,Cancelled,2602.74,552.561702,1.0057653474329085,1025.09,1014.78,2025,7,July,Q3
ORD027538,2025-05-26,CUST01977,PROD0011,R008,Online,2,4711.27,6.5,8810.07,6363.14,2446.93,UPI,Completed,9422.54,612.4651000000001,27.774240159272285,4405.035,3181.57,2025,5,May,Q2
ORD027539,2024-07-08,CUST00979,PROD0042,R025,Online,3,19236.44,4.83,54921.96,34342.92,20579.04,UPI,Cancelled,57709.31999999999,2787.3601559999997,37.469602323005226,18307.32,11447.64,2024,7,July,Q3
ORD027540,2026-03-31,CUST02916,PROD0162,R001,Store,3,14802.17,0.51,44180.04,26181.63,17998.41,Credit Card,Pending,44406.51,226.47320100000002,40.738781585530475,14726.68,8727.210000000001,2026,3,March,Q1
ORD027541,2024-11-01,CUST00965,PROD0114,R006,Online,2,5547.1,7.75,10234.4,7885.06,2349.34,UPI,Completed,11094.2,859.8005,22.95532713202533,5117.2,3942.53,2024,11,November,Q4
ORD027542,2026-05-22,CUST03153,PROD0129,R014,Marketplace,1,5163.83,2.24,5048.16,3368.66,1679.5,Cash,Cancelled,5163.83,115.66979200000002,33.26954771639568,5048.16,3368.66,2026,5,May,Q2
ORD027543,2025-03-28,CUST05474,PROD0086,R011,Online,1,4398.02,10.86,3920.4,3445.13,475.27,Net Banking,Completed,4398.02,477.62497200000007,12.122997653300683,3920.4,3445.13,2025,3,March,Q1
ORD027544,2024-04-16,CUST00982,PROD0014,R004,Online,2,6922.67,6.92,12887.24,9342.24,3545.0,Credit Card,Completed,13845.34,958.097528,27.50782944990549,6443.62,4671.12,2024,4,April,Q2
ORD027545,2025-10-30,CUST02123,PROD0011,R025,Online,5,4711.27,0.0,23556.35,15907.85,7648.5,Cash,Completed,23556.350000000002,0.0,32.468952108454836,4711.2699999999995,3181.57,2025,10,October,Q4
ORD027546,2024-08-12,CUST03486,PROD0178,R025,Online,4,4622.91,7.23,17154.69,11932.56,5222.13,UPI,Completed,18491.64,1336.945572,30.441412814804586,4288.6725,2983.14,2024,8,August,Q3
ORD027547,2025-01-20,CUST00306,PROD0003,R017,Marketplace,5,15842.07,4.2,75883.52,56475.15,19408.37,UPI,Completed,79210.35,3326.8347000000003,25.576528342385803,15176.704000000002,11295.03,2025,1,January,Q1
ORD027548,2025-06-13,CUST03677,PROD0140,R003,Marketplace,4,16058.37,12.52,56191.45,38216.08,17975.37,UPI,Completed,64233.48,8042.031696,31.989510859748236,14047.8625,9554.02,2025,6,June,Q2
ORD027549,2024-02-29,CUST00804,PROD0041,R007,Store,2,2219.7,7.32,4114.44,2576.08,1538.36,Debit Card,Completed,4439.4,324.96407999999997,37.389292345981474,2057.22,1288.04,2024,2,February,Q1
ORD027550,2025-01-06,CUST00423,PROD0116,R008,Marketplace,1,1812.54,4.92,1723.36,1473.06,250.3,UPI,Completed,1812.54,89.176968,14.52395320768731,1723.36,1473.06,2025,1,January,Q1
ORD027551,2024-05-21,CUST00465,PROD0070,R023,Marketplace,3,13770.36,14.51,35316.84,25428.66,9888.18,Cash,Completed,41311.08,5994.237708000001,27.99848457563021,11772.279999999999,8476.22,2024,5,May,Q2
ORD027552,2024-04-27,CUST05275,PROD0134,R015,Online,1,6640.83,3.71,6394.46,4880.75,1513.71,UPI,Completed,6640.83,246.37479299999998,23.672210006787125,6394.46,4880.75,2024,4,April,Q2
ORD027553,2025-11-10,CUST03126,PROD0143,R008,Marketplace,3,4810.17,6.95,13427.59,9220.11,4207.48,Credit Card,Completed,14430.51,1002.9204450000001,31.334587964035236,4475.863333333334,3073.3700000000003,2025,11,November,Q4
ORD027554,2024-07-10,CUST02050,PROD0084,R007,Store,2,8327.08,5.33,15766.49,11559.98,4206.51,UPI,Completed,16654.16,887.666728,26.680066393978624,7883.245,5779.99,2024,7,July,Q3
ORD027555,2024-10-12,CUST02308,PROD0011,R016,Store,1,4711.27,18.09,3859.0,3181.57,677.43,Net Banking,Cancelled,4711.27,852.2687430000001,17.55454781031355,3859.0,3181.57,2024,10,October,Q4
ORD027556,2025-06-24,CUST05727,PROD0138,R023,Marketplace,3,12600.9,3.28,36562.77,24483.0,12079.77,Credit Card,Completed,37802.7,1239.9285599999998,33.03844320329122,12187.589999999998,8161.0,2025,6,June,Q2
ORD027557,2025-10-30,CUST05561,PROD0094,R019,Online,1,12677.35,10.83,11304.39,9333.52,1970.87,Cash,Completed,12677.35,1372.957005,17.43455418647092,11304.39,9333.52,2025,10,October,Q4
ORD027558,2024-01-19,CUST05441,PROD0047,R024,Online,1,7182.73,2.9,6974.43,5604.28,1370.15,Debit Card,Cancelled,7182.73,208.29916999999998,19.645333023630606,6974.43,5604.28,2024,1,January,Q1
ORD027559,2025-08-24,CUST03564,PROD0022,R011,Marketplace,1,15694.57,0.0,15694.57,11589.01,4105.56,Net Banking,Completed,15694.57,0.0,26.159111081093656,15694.57,11589.01,2025,8,August,Q3
ORD027560,2025-09-13,CUST02234,PROD0028,R011,Marketplace,2,19962.64,0.0,39925.28,23669.78,16255.5,UPI,Cancelled,39925.28,0.0,40.71480525621862,19962.64,11834.89,2025,9,September,Q3
ORD027561,2025-07-23,CUST05238,PROD0151,R016,Online,3,3808.36,0.0,11425.08,8940.12,2484.96,UPI,Completed,11425.08,0.0,21.750044638637103,3808.36,2980.0400000000004,2025,7,July,Q3
ORD027562,2024-04-25,CUST03831,PROD0033,R001,Store,1,8818.49,7.26,8178.27,6680.7,1497.57,UPI,Completed,8818.49,640.222374,18.311574452787692,8178.27,6680.7,2024,4,April,Q2
ORD027563,2024-02-09,CUST03375,PROD0136,R001,Online,1,14567.99,9.38,13201.51,11854.01,1347.5,Net Banking,Completed,14567.99,1366.4774620000003,10.207165695439386,13201.51,11854.01,2024,2,February,Q1
ORD027564,2024-09-21,CUST04429,PROD0080,R013,Online,3,7106.65,12.52,18650.69,16158.39,2492.3,Cash,Completed,21319.949999999997,2669.2577399999996,13.36304447717484,6216.8966666666665,5386.13,2024,9,September,Q3
ORD027565,2024-04-30,CUST01862,PROD0118,R013,Marketplace,2,11702.39,7.58,21630.7,17554.02,4076.68,UPI,Completed,23404.78,1774.0823239999997,18.84673172851549,10815.35,8777.01,2024,4,April,Q2
ORD027566,2025-09-13,CUST02722,PROD0076,R016,Marketplace,1,7447.92,6.88,6935.5,6297.76,637.74,Net Banking,Completed,7447.92,512.416896,9.19529954581501,6935.5,6297.76,2025,9,September,Q3
ORD027567,2024-12-29,CUST01488,PROD0114,R004,Online,2,5547.1,20.63,8805.47,7885.06,920.41,UPI,Cancelled,11094.2,2288.73346,10.452707237660228,4402.735,3942.53,2024,12,December,Q4
ORD027568,2024-07-23,CUST02743,PROD0127,R005,Marketplace,3,2851.07,1.09,8459.98,6592.2,1867.78,UPI,Completed,8553.210000000001,93.22998900000002,22.077829971229246,2819.9933333333333,2197.4,2024,7,July,Q3
ORD027569,2025-04-30,CUST02255,PROD0164,R019,Online,1,15495.6,7.56,14324.13,10433.0,3891.13,Credit Card,Completed,15495.6,1171.4673599999999,27.164860972359232,14324.13,10433.0,2025,4,April,Q2
ORD027570,2025-11-01,CUST04420,PROD0066,R016,Marketplace,2,6135.56,10.81,10944.61,9577.56,1367.05,Debit Card,Completed,12271.12,1326.508072,12.49062323828807,5472.305,4788.78,2025,11,November,Q4
ORD027571,2026-04-25,CUST04011,PROD0031,R004,Store,2,3348.21,18.95,5427.45,4119.24,1308.21,Debit Card,Completed,6696.42,1268.97159,24.103584556283337,2713.725,2059.62,2026,4,April,Q2
ORD027572,2024-04-04,CUST00844,PROD0157,R012,Online,1,14323.08,5.14,13586.87,10987.8,2599.07,UPI,Completed,14323.08,736.2063119999999,19.12927701523603,13586.87,10987.8,2024,4,April,Q2
ORD027573,2025-02-02,CUST05514,PROD0133,R013,Online,2,12376.92,4.78,23570.61,14699.44,8871.17,UPI,Completed,24753.84,1183.2335520000001,37.636573682225446,11785.305,7349.72,2025,2,February,Q1
ORD027574,2025-06-29,CUST01474,PROD0023,R003,Online,2,12094.54,5.97,22744.99,18626.1,4118.89,UPI,Completed,24189.08,1444.088076,18.10899894877949,11372.495,9313.05,2025,6,June,Q2
ORD027575,2026-01-23,CUST00344,PROD0165,R001,Online,1,11488.02,9.66,10378.28,9096.28,1282.0,UPI,Completed,11488.02,1109.7427320000002,12.352721260170279,10378.28,9096.28,2026,1,January,Q1
ORD027576,2026-04-09,CUST03344,PROD0073,R025,Online,1,8656.25,18.29,7073.02,5133.98,1939.04,Debit Card,Completed,8656.25,1583.228125,27.4145980076403,7073.02,5133.98,2026,4,April,Q2
ORD027577,2024-11-25,CUST05923,PROD0038,R024,Online,1,5926.22,8.8,5404.71,4945.46,459.25,Net Banking,Completed,5926.22,521.5073600000001,8.4972181671172,5404.71,4945.46,2024,11,November,Q4
ORD027578,2026-04-04,CUST02296,PROD0077,R022,Online,6,1021.47,5.91,5766.61,3632.58,2134.03,Debit Card,Completed,6128.82,362.213262,37.006664227336344,961.1016666666666,605.43,2026,4,April,Q2
ORD027579,2025-10-22,CUST01064,PROD0036,R006,Marketplace,2,15593.56,5.7,29409.45,21012.44,8397.01,Debit Card,Completed,31187.12,1777.6658400000001,28.55208104877854,14704.725,10506.22,2025,10,October,Q4
ORD027580,2025-09-06,CUST03537,PROD0063,R005,Marketplace,1,4222.04,9.77,3809.55,2427.87,1381.68,UPI,Completed,4222.04,412.49330799999996,36.26885065165177,3809.55,2427.87,2025,9,September,Q3
ORD027581,2024-11-05,CUST02287,PROD0050,R016,Online,2,7609.14,14.66,12987.28,12460.38,526.9,Cash,Completed,15218.28,2230.999848,4.057046587122168,6493.64,6230.19,2024,11,November,Q4
ORD027582,2024-08-04,CUST03656,PROD0062,R014,Store,4,4179.63,5.0,15882.59,10003.72,5878.87,UPI,Completed,16718.52,835.926,37.01455493090233,3970.6475,2500.93,2024,8,August,Q3
ORD027583,2025-11-07,CUST04957,PROD0157,R025,Marketplace,2,14323.08,10.68,25586.75,21975.6,3611.15,UPI,Completed,28646.16,3059.409888,14.113359453623458,12793.375,10987.8,2025,11,November,Q4
ORD027584,2024-06-16,CUST05666,PROD0152,R004,Store,4,8156.28,10.87,29078.77,22168.24,6910.53,Debit Card,Completed,32625.12,3546.3505439999994,23.76486350695026,7269.6925,5542.06,2024,6,June,Q2
ORD027585,2025-06-15,CUST02686,PROD0036,R018,Online,5,15593.56,11.64,68892.35,52531.1,16361.25,Debit Card,Completed,77967.8,9075.45192,23.749008416754545,13778.470000000001,10506.22,2025,6,June,Q2
ORD027586,2024-04-18,CUST03754,PROD0101,R025,Online,3,12071.69,3.87,34813.55,23021.88,11791.67,UPI,Completed,36215.07,1401.523209,33.8709209488834,11604.516666666668,7673.96,2024,4,April,Q2
ORD027587,2024-07-17,CUST00991,PROD0138,R003,Online,2,12600.9,19.63,20254.69,16322.0,3932.69,Debit Card,Completed,25201.8,4947.11334,19.416194471502653,10127.345,8161.0,2024,7,July,Q3
ORD027588,2025-02-05,CUST00246,PROD0085,R005,Online,1,7374.91,15.41,6238.44,6036.53,201.91,Credit Card,Completed,7374.91,1136.473631,3.236546316066196,6238.44,6036.53,2025,2,February,Q1
ORD027589,2026-01-14,CUST04604,PROD0135,R002,Online,2,11613.45,10.57,20771.82,17597.28,3174.54,Credit Card,Completed,23226.9,2455.08333,15.282916951908884,10385.91,8798.64,2026,1,January,Q1
ORD027590,2024-06-20,CUST05892,PROD0166,R020,Online,2,6336.84,10.4,11355.62,9460.04,1895.58,UPI,Cancelled,12673.68,1318.06272,16.692879825143848,5677.81,4730.02,2024,6,June,Q2
ORD027591,2024-07-02,CUST00959,PROD0049,R010,Online,1,1295.82,9.64,1170.9,1040.43,130.47,Credit Card,Completed,1295.82,124.917048,11.142710735331796,1170.9,1040.43,2024,7,July,Q3
ORD027592,2025-12-30,CUST03095,PROD0133,R017,Store,1,12376.92,15.77,10425.08,7349.72,3075.36,Credit Card,Completed,12376.92,1951.840284,29.499629739052363,10425.08,7349.72,2025,12,December,Q4
ORD027593,2024-01-17,CUST04235,PROD0177,R006,Marketplace,6,6508.8,20.28,31132.89,25067.76,6065.13,Net Banking,Completed,39052.8,7919.907840000001,19.481423022404922,5188.815,4177.96,2024,1,January,Q1
ORD027594,2025-07-07,CUST00535,PROD0178,R014,Store,4,4622.91,14.52,15806.65,11932.56,3874.09,UPI,Completed,18491.64,2684.986128,24.509241363603294,3951.6625,2983.14,2025,7,July,Q3
ORD027595,2024-06-04,CUST03773,PROD0047,R011,Online,1,7182.73,11.77,6337.32,5604.28,733.04,Debit Card,Completed,7182.73,845.4073209999999,11.567034645559952,6337.32,5604.28,2024,6,June,Q2
ORD027596,2024-01-21,CUST01014,PROD0112,R009,Store,3,18905.22,7.03,52728.55,32430.27,20298.28,Net Banking,Completed,56715.66,3987.1108980000004,38.49580540333462,17576.183333333334,10810.09,2024,1,January,Q1
ORD027597,2025-02-24,CUST00436,PROD0009,R024,Marketplace,2,6992.14,12.18,12280.99,9421.8,2859.19,Net Banking,Completed,13984.28,1703.2853040000002,23.28142926588166,6140.495,4710.9,2025,2,February,Q1
ORD027598,2024-05-30,CUST04583,PROD0091,R019,Marketplace,4,2345.0,0.0,9380.0,5465.36,3914.64,Net Banking,Pending,9380.0,0.0,41.73390191897654,2345.0,1366.34,2024,5,May,Q2
ORD027599,2024-04-20,CUST03389,PROD0003,R007,Online,1,15842.07,0.0,15842.07,11295.03,4547.04,Credit Card,Completed,15842.07,0.0,28.702309736038284,15842.07,11295.03,2024,4,April,Q2
ORD027600,2026-03-26,CUST01285,PROD0008,R012,Marketplace,1,8891.61,10.49,7958.88,5181.64,2777.24,Net Banking,Pending,8891.61,932.7298890000001,34.894859578232115,7958.88,5181.64,2026,3,March,Q1
ORD027601,2024-11-10,CUST01041,PROD0020,R008,Store,2,4124.29,7.92,7595.29,4744.48,2850.81,Credit Card,Completed,8248.58,653.2875359999999,37.533919047198985,3797.645,2372.24,2024,11,November,Q4
ORD027602,2025-10-01,CUST00599,PROD0144,R024,Store,1,2257.47,7.77,2082.06,1375.47,706.59,UPI,Cancelled,2257.47,175.40541899999997,33.937062332497625,2082.06,1375.47,2025,10,October,Q4
ORD027603,2026-05-29,CUST03362,PROD0012,R002,Online,4,332.97,12.4,1166.73,897.88,268.85,UPI,Completed,1331.88,165.15312000000003,23.043034806681923,291.6825,224.47,2026,5,May,Q2
ORD027604,2025-04-02,CUST04571,PROD0130,R015,Online,5,9115.86,3.63,43924.77,27151.85,16772.92,UPI,Completed,45579.3,1654.52859,38.185561358659356,8784.954,5430.37,2025,4,April,Q2
ORD027605,2024-02-21,CUST05601,PROD0054,R009,Marketplace,2,17939.72,0.38,35743.1,23247.64,12495.46,Debit Card,Completed,35879.44,136.341872,34.95908301182606,17871.55,11623.82,2024,2,February,Q1
ORD027606,2024-09-29,CUST00656,PROD0125,R021,Online,2,12200.98,10.71,21788.51,20202.9,1585.61,Debit Card,Cancelled,24401.96,2613.449916,7.277275958750735,10894.255,10101.45,2024,9,September,Q3
ORD027607,2026-03-16,CUST02681,PROD0106,R005,Marketplace,2,4279.13,5.94,8049.9,5371.36,2678.54,UPI,Completed,8558.26,508.36064400000004,33.274202164002034,4024.95,2685.68,2026,3,March,Q1
ORD027608,2025-01-19,CUST01388,PROD0127,R004,Online,1,2851.07,10.75,2544.58,2197.4,347.18,UPI,Completed,2851.07,306.490025,13.643901940595304,2544.58,2197.4,2025,1,January,Q1
ORD027609,2025-08-09,CUST04959,PROD0025,R004,Marketplace,1,5285.3,7.07,4911.63,3278.54,1633.09,Credit Card,Completed,5285.3,373.67071000000004,33.24945079332116,4911.63,3278.54,2025,8,August,Q3
ORD027610,2026-05-12,CUST05887,PROD0137,R011,Online,1,2135.82,2.45,2083.49,1402.91,680.58,UPI,Completed,2135.82,52.32759000000001,32.665383563156055,2083.49,1402.91,2026,5,May,Q2
ORD027611,2026-03-22,CUST01076,PROD0174,R001,Online,2,2332.87,6.28,4372.73,3764.1,608.63,UPI,Completed,4665.74,293.008472,13.918764707631162,2186.365,1882.05,2026,3,March,Q1
ORD027612,2024-03-28,CUST05396,PROD0031,R006,Online,6,3348.21,5.51,18982.34,12357.72,6624.62,Debit Card,Completed,20089.260000000002,1106.9182260000002,34.898858623330945,3163.7233333333334,2059.62,2024,3,March,Q1
ORD027613,2024-01-20,CUST01456,PROD0149,R018,Store,3,15077.01,14.17,38821.79,28056.66,10765.13,UPI,Completed,45231.03,6409.236951,27.729607521961245,12940.596666666666,9352.22,2024,1,January,Q1
ORD027614,2025-03-06,CUST05216,PROD0071,R019,Store,6,10420.29,8.47,57226.15,49742.94,7483.21,Credit Card,Completed,62521.740000000005,5295.591378000001,13.076556783917843,9537.691666666668,8290.49,2025,3,March,Q1
ORD027615,2025-08-03,CUST04019,PROD0043,R023,Online,2,18076.17,12.89,31492.3,22445.3,9047.0,Credit Card,Completed,36152.34,4660.036626,28.727657236848376,15746.15,11222.65,2025,8,August,Q3
ORD027616,2024-06-18,CUST03501,PROD0165,R010,Online,2,11488.02,14.29,19692.76,18192.56,1500.2,UPI,Completed,22976.04,3283.276116,7.618028148415967,9846.38,9096.28,2024,6,June,Q2
ORD027617,2025-10-27,CUST05072,PROD0030,R004,Store,2,10355.74,2.0,20297.25,13070.14,7227.11,Net Banking,Completed,20711.48,414.2296,35.60635061399943,10148.625,6535.07,2025,10,October,Q4
ORD027618,2026-03-27,CUST01007,PROD0047,R012,Online,3,7182.73,10.27,19335.19,16812.84,2522.35,Cash,Completed,21548.19,2212.999113,13.045385124221692,6445.063333333333,5604.28,2026,3,March,Q1
ORD027619,2024-04-15,CUST02269,PROD0103,R023,Store,4,7340.57,13.68,25345.52,21633.64,3711.88,UPI,Completed,29362.28,4016.7599039999996,14.645112824672763,6336.38,5408.41,2024,4,April,Q2
ORD027620,2024-11-22,CUST03505,PROD0162,R008,Online,2,14802.17,7.21,27469.87,17454.42,10015.45,UPI,Completed,29604.34,2134.472914,36.45976482597115,13734.935,8727.21,2024,11,November,Q4
ORD027621,2024-08-06,CUST00744,PROD0004,R021,Marketplace,1,15906.36,9.29,14428.66,11389.03,3039.63,Debit Card,Completed,15906.36,1477.700844,21.06661325445329,14428.66,11389.03,2024,8,August,Q3
ORD027622,2026-02-24,CUST04650,PROD0093,R007,Store,1,13725.41,0.93,13597.76,9741.21,3856.55,UPI,Completed,13725.41,127.646313,28.361656625797195,13597.76,9741.21,2026,2,February,Q1
ORD027623,2026-05-19,CUST01991,PROD0006,R008,Online,3,13675.14,10.04,36906.47,27806.67,9099.8,Debit Card,Completed,41025.42,4118.952168,24.65638138787047,12302.156666666668,9268.89,2026,5,May,Q2
ORD027624,2025-08-29,CUST00682,PROD0120,R021,Marketplace,1,6528.62,1.88,6405.88,4332.47,2073.41,Credit Card,Pending,6528.62,122.738056,32.36729379882233,6405.88,4332.47,2025,8,August,Q3
ORD027625,2024-09-21,CUST05352,PROD0040,R013,Online,1,7125.69,6.68,6649.69,4431.73,2217.96,Credit Card,Completed,7125.69,475.9960919999999,33.354336818708845,6649.69,4431.73,2024,9,September,Q3
ORD027626,2024-11-17,CUST00213,PROD0019,R020,Online,5,9684.46,7.65,44717.99,28956.35,15761.64,UPI,Completed,48422.299999999996,3704.30595,35.246754158673056,8943.598,5791.2699999999995,2024,11,November,Q4
ORD027627,2026-01-27,CUST03171,PROD0113,R025,Marketplace,1,14425.18,13.91,12418.64,11600.97,817.67,UPI,Completed,14425.18,2006.5425380000001,6.584215340810267,12418.64,11600.97,2026,1,January,Q1
ORD027628,2024-11-11,CUST03613,PROD0010,R003,Online,4,11772.01,9.32,42699.43,36344.72,6354.71,UPI,Completed,47088.04,4388.605328000001,14.882423489025498,10674.8575,9086.18,2024,11,November,Q4
ORD027629,2024-04-17,CUST02015,PROD0034,R012,Store,1,15512.32,13.52,13415.05,9428.55,3986.5,Credit Card,Completed,15512.32,2097.265664,29.71662423919404,13415.05,9428.55,2024,4,April,Q2
ORD027630,2026-03-15,CUST04459,PROD0016,R001,Marketplace,4,5085.97,13.29,17640.18,12682.08,4958.1,Net Banking,Completed,20343.88,2703.7016519999997,28.10685605248926,4410.045,3170.52,2026,3,March,Q1
