Order_ID,Order_Date,Customer_ID,Product_ID,Region_ID,Channel,Quantity,Unit_Price,Discount_Percent,Revenue,Cost,Profit,Profitability_Status
ORD067807,2026-06-08 00:00:00,CUST04607,PROD0136,R004,Store,3,14567.99,10.34,39184.98,35562.03,3622.95,Profitable
ORD051925,2024-08-26 00:00:00,CUST00018,PROD0061,R009,Online,3,7568.74,13.18,19713.54,16090.23,3623.31,Profitable
ORD042659,2025-07-28 00:00:00,CUST01169,PROD0153,R012,Online,2,8234.87,12.15,14468.67,10845.22,3623.45,Profitable
ORD017174,2024-07-01 00:00:00,CUST04485,PROD0084,R007,Marketplace,2,8327.08,8.83,15183.6,11559.98,3623.62,Profitable
ORD038493,2025-01-26 00:00:00,CUST04579,PROD0030,R017,Online,1,10355.74,1.9,10158.98,6535.07,3623.91,Profitable
ORD015893,2025-07-14 00:00:00,CUST05993,PROD0105,R023,Store,1,10597.29,4.09,10163.86,6539.86,3624.0,Profitable
ORD036221,2025-04-19 00:00:00,CUST00887,PROD0006,R022,Store,1,13675.14,5.72,12892.92,9268.89,3624.03,Profitable
ORD054824,2026-06-19 00:00:00,CUST05612,PROD0006,R001,Online,1,13675.14,5.72,12892.92,9268.89,3624.03,Profitable
ORD055128,2024-06-14 00:00:00,CUST01169,PROD0170,R012,Store,2,15086.92,8.63,27569.84,23945.68,3624.16,Profitable
ORD039255,2024-11-05 00:00:00,CUST03020,PROD0149,R005,Marketplace,1,15077.01,13.93,12976.78,9352.22,3624.56,Profitable
ORD025786,2025-08-15 00:00:00,CUST05605,PROD0138,R014,Store,1,12600.9,6.47,11785.62,8161.0,3624.62,Profitable
ORD069106,2026-04-18 00:00:00,CUST03430,PROD0036,R023,Online,1,15593.56,9.38,14130.88,10506.22,3624.66,Profitable
ORD027634,2025-07-28 00:00:00,CUST03039,PROD0101,R006,Online,1,12071.69,6.4,11299.1,7673.96,3625.14,Profitable
ORD047193,2024-02-25 00:00:00,CUST02070,PROD0162,R025,Store,1,14802.17,16.55,12352.41,8727.21,3625.2,Profitable
ORD017665,2024-04-08 00:00:00,CUST03508,PROD0060,R014,Online,1,15188.92,4.97,14434.03,10808.38,3625.65,Profitable
ORD023897,2024-11-06 00:00:00,CUST05341,PROD0044,R011,Store,3,13681.96,20.83,32496.02,28870.35,3625.67,Profitable
ORD041743,2026-03-12 00:00:00,CUST00486,PROD0071,R015,Store,5,10420.29,13.48,45078.17,41452.45,3625.72,Profitable
ORD015340,2026-06-17 00:00:00,CUST03866,PROD0064,R014,Marketplace,2,14023.42,11.63,24784.99,21159.14,3625.85,Profitable
ORD048265,2024-04-01 00:00:00,CUST02374,PROD0161,R010,Online,1,15765.29,9.81,14218.72,10592.68,3626.04,Profitable
ORD001137,2025-01-31 00:00:00,CUST03331,PROD0105,R023,Online,1,10597.29,4.07,10165.98,6539.86,3626.12,Profitable
ORD027761,2025-04-30 00:00:00,CUST03471,PROD0130,R005,Online,2,9115.86,20.54,14486.92,10860.74,3626.18,Profitable
ORD008489,2025-02-21 00:00:00,CUST05472,PROD0058,R006,Marketplace,4,2824.28,3.5,10901.72,7275.24,3626.48,Profitable
ORD048613,2024-12-08 00:00:00,CUST00099,PROD0070,R017,Online,1,13770.36,12.11,12102.77,8476.22,3626.55,Profitable
ORD011844,2025-09-28 00:00:00,CUST05847,PROD0004,R013,Marketplace,1,15906.36,5.6,15015.6,11389.03,3626.57,Profitable
ORD047469,2024-09-20 00:00:00,CUST00462,PROD0046,R024,Store,2,5767.09,0.96,11423.45,7796.72,3626.73,Profitable
ORD053170,2024-08-10 00:00:00,CUST01349,PROD0153,R012,Online,2,8234.87,12.13,14471.96,10845.22,3626.74,Profitable
ORD019280,2026-05-13 00:00:00,CUST02874,PROD0177,R018,Store,2,6508.8,7.95,11982.7,8355.92,3626.78,Profitable
ORD005044,2026-01-23 00:00:00,CUST02170,PROD0109,R016,Online,1,8971.66,1.88,8802.99,5176.11,3626.88,Profitable
ORD033945,2024-07-07 00:00:00,CUST03132,PROD0111,R012,Marketplace,3,4589.0,10.91,12265.02,8638.08,3626.94,Profitable
ORD034941,2025-07-23 00:00:00,CUST00742,PROD0010,R005,Online,2,11772.01,7.41,21799.41,18172.36,3627.05,Profitable
ORD073459,2025-11-02 00:00:00,CUST01691,PROD0097,R007,Online,1,11000.04,7.82,10139.84,6512.66,3627.18,Profitable
ORD004831,2024-08-25 00:00:00,CUST03419,PROD0106,R019,Marketplace,6,4279.13,23.11,19741.34,16114.08,3627.26,Profitable
ORD031075,2024-09-02 00:00:00,CUST00728,PROD0133,R006,Online,1,12376.92,11.31,10977.09,7349.72,3627.37,Profitable
ORD033335,2026-01-01 00:00:00,CUST05908,PROD0089,R003,Online,1,18354.57,16.13,15393.98,11766.61,3627.37,Profitable
ORD064521,2025-11-15 00:00:00,CUST04702,PROD0013,R019,Online,2,10350.0,12.76,18058.68,14431.18,3627.5,Profitable
ORD007559,2026-02-15 00:00:00,CUST01805,PROD0164,R025,Online,1,15495.6,9.26,14060.71,10433.0,3627.71,Profitable
ORD041757,2024-06-17 00:00:00,CUST03881,PROD0165,R024,Store,2,11488.02,5.03,21820.35,18192.56,3627.79,Profitable
ORD058709,2025-06-28 00:00:00,CUST04260,PROD0111,R012,Store,3,4589.0,10.9,12266.4,8638.08,3628.32,Profitable
ORD015323,2024-02-13 00:00:00,CUST00758,PROD0079,R008,Marketplace,2,5573.33,3.83,10719.74,7091.34,3628.4,Profitable
ORD044214,2025-06-30 00:00:00,CUST05636,PROD0032,R022,Store,1,16577.15,14.72,14136.99,10508.51,3628.48,Profitable
ORD003273,2024-05-22 00:00:00,CUST03942,PROD0079,R004,Online,3,5573.33,14.68,14265.5,10637.01,3628.49,Profitable
ORD048750,2024-02-13 00:00:00,CUST04198,PROD0064,R003,Store,2,14023.42,11.62,24787.8,21159.14,3628.66,Profitable
ORD050542,2025-09-18 00:00:00,CUST00732,PROD0101,R021,Online,2,12071.69,21.4,18976.7,15347.92,3628.78,Profitable
ORD038122,2024-02-12 00:00:00,CUST04071,PROD0122,R016,Online,3,6342.03,7.16,17663.82,14034.81,3629.01,Profitable
ORD042811,2026-02-26 00:00:00,CUST01753,PROD0026,R006,Store,1,12026.19,11.39,10656.41,7027.37,3629.04,Profitable
ORD062107,2025-10-18 00:00:00,CUST01935,PROD0020,R008,Online,3,4124.29,13.15,10745.84,7116.72,3629.12,Profitable
ORD014437,2026-02-10 00:00:00,CUST02591,PROD0097,R021,Online,1,11000.04,7.8,10142.04,6512.66,3629.38,Profitable
ORD044549,2026-05-24 00:00:00,CUST02627,PROD0059,R015,Online,5,4032.23,0.0,20161.15,16531.75,3629.4,Profitable
ORD044782,2025-11-17 00:00:00,CUST02191,PROD0059,R010,Marketplace,5,4032.23,0.0,20161.15,16531.75,3629.4,Profitable
ORD061056,2024-09-23 00:00:00,CUST03051,PROD0059,R015,Marketplace,5,4032.23,0.0,20161.15,16531.75,3629.4,Profitable
ORD030793,2024-04-07 00:00:00,CUST01946,PROD0024,R006,Store,6,6673.1,13.5,34633.39,31003.92,3629.47,Profitable
ORD000542,2026-05-03 00:00:00,CUST02007,PROD0108,R012,Online,2,12361.97,9.96,22261.44,18631.8,3629.64,Profitable
ORD041169,2024-11-11 00:00:00,CUST03552,PROD0124,R020,Store,3,10142.95,20.22,24276.14,20646.45,3629.69,Profitable
ORD040351,2024-01-03 00:00:00,CUST05516,PROD0001,R019,Online,1,12001.3,1.48,11823.68,8193.95,3629.73,Profitable
ORD055199,2024-07-31 00:00:00,CUST05643,PROD0178,R016,Marketplace,4,4622.91,15.84,15562.56,11932.56,3630.0,Profitable
ORD040252,2025-07-24 00:00:00,CUST02328,PROD0016,R010,Online,3,5085.97,13.87,13141.64,9511.56,3630.08,Profitable
ORD058835,2024-05-02 00:00:00,CUST00761,PROD0088,R013,Store,1,15469.47,18.55,12599.88,8969.56,3630.32,Profitable
ORD034579,2024-01-23 00:00:00,CUST05740,PROD0070,R025,Online,1,13770.36,12.08,12106.9,8476.22,3630.68,Profitable
ORD041875,2024-11-14 00:00:00,CUST05606,PROD0029,R001,Online,1,13777.49,4.54,13151.99,9521.15,3630.84,Profitable
ORD061390,2024-01-23 00:00:00,CUST01028,PROD0018,R003,Online,2,12486.26,2.62,24318.24,20687.38,3630.86,Profitable
ORD016698,2025-03-14 00:00:00,CUST03796,PROD0115,R022,Marketplace,1,16930.95,9.87,15259.87,11628.75,3631.12,Profitable
ORD007243,2025-04-30 00:00:00,CUST03263,PROD0122,R012,Online,4,6342.03,11.92,22344.24,18713.08,3631.16,Profitable
ORD045170,2024-05-10 00:00:00,CUST05831,PROD0098,R017,Online,1,15512.35,17.07,12864.39,9233.2,3631.19,Profitable
ORD051635,2024-04-03 00:00:00,CUST00660,PROD0023,R016,Online,3,12094.54,12.99,31570.38,27939.15,3631.23,Profitable
ORD058566,2024-06-05 00:00:00,CUST05643,PROD0093,R016,Online,1,13725.41,2.57,13372.67,9741.21,3631.46,Profitable
ORD003762,2024-03-29 00:00:00,CUST03461,PROD0068,R018,Online,3,14057.37,10.0,37954.9,34323.42,3631.48,Profitable
ORD054285,2025-09-20 00:00:00,CUST05812,PROD0060,R004,Online,1,15188.92,4.93,14440.11,10808.38,3631.73,Profitable
ORD056764,2025-06-18 00:00:00,CUST04139,PROD0062,R002,Online,3,4179.63,11.2,11134.53,7502.79,3631.74,Profitable
ORD017473,2026-02-18 00:00:00,CUST00990,PROD0084,R017,Store,3,8327.08,16.05,20971.75,17339.97,3631.78,Profitable
ORD027866,2025-05-05 00:00:00,CUST04894,PROD0121,R004,Online,1,15732.26,9.51,14236.12,10604.15,3631.97,Profitable
ORD023349,2025-04-07 00:00:00,CUST01289,PROD0063,R007,Store,3,4222.04,13.82,10915.66,7283.61,3632.05,Profitable
ORD045629,2024-10-10 00:00:00,CUST02703,PROD0046,R004,Marketplace,3,5767.09,11.41,15327.2,11695.08,3632.12,Profitable
ORD027441,2026-03-13 00:00:00,CUST01609,PROD0161,R010,Marketplace,1,15765.29,9.77,14225.02,10592.68,3632.34,Profitable
ORD003637,2024-03-05 00:00:00,CUST02746,PROD0134,R014,Online,3,6640.83,8.27,18274.9,14642.25,3632.65,Profitable
ORD003854,2024-03-08 00:00:00,CUST00820,PROD0002,R024,Online,3,6109.4,7.08,17030.56,13397.64,3632.92,Profitable
ORD005798,2025-11-29 00:00:00,CUST04684,PROD0044,R006,Online,1,13681.96,3.11,13256.45,9623.45,3633.0,Profitable
ORD055412,2026-03-23 00:00:00,CUST03018,PROD0022,R019,Online,1,15694.57,3.01,15222.16,11589.01,3633.15,Profitable
ORD018132,2025-04-07 00:00:00,CUST02308,PROD0070,R016,Store,1,13770.36,12.06,12109.65,8476.22,3633.43,Profitable
ORD059434,2024-09-13 00:00:00,CUST00923,PROD0133,R006,Online,1,12376.92,11.26,10983.28,7349.72,3633.56,Profitable
ORD024132,2024-11-01 00:00:00,CUST02213,PROD0013,R004,Online,2,10350.0,12.73,18064.89,14431.18,3633.71,Profitable
ORD008919,2025-11-30 00:00:00,CUST02089,PROD0044,R012,Online,3,13681.96,20.81,32504.23,28870.35,3633.88,Profitable
ORD034013,2026-05-04 00:00:00,CUST00443,PROD0143,R016,Online,4,4810.17,17.22,15927.43,12293.48,3633.95,Profitable
ORD018450,2024-05-20 00:00:00,CUST03497,PROD0045,R019,Online,5,2884.24,10.9,12849.29,9215.25,3634.04,Profitable
ORD004345,2026-05-06 00:00:00,CUST05763,PROD0056,R024,Online,5,4052.4,0.29,20203.24,16569.1,3634.14,Profitable
ORD019511,2026-01-11 00:00:00,CUST03212,PROD0062,R010,Online,3,4179.63,11.18,11137.04,7502.79,3634.25,Profitable
ORD050751,2024-02-10 00:00:00,CUST04117,PROD0102,R016,Store,2,5276.76,6.28,9890.76,6256.26,3634.5,Profitable
ORD019737,2025-10-08 00:00:00,CUST02894,PROD0037,R001,Online,1,9731.05,3.56,9384.62,5750.06,3634.56,Profitable
ORD051335,2025-04-03 00:00:00,CUST04628,PROD0143,R003,Online,3,4810.17,10.92,12854.7,9220.11,3634.59,Profitable
ORD049453,2025-05-01 00:00:00,CUST01155,PROD0175,R020,Marketplace,2,8066.73,0.55,16044.73,12410.06,3634.67,Profitable
ORD062009,2025-01-31 00:00:00,CUST03627,PROD0050,R014,Store,4,7609.14,6.18,28555.58,24920.76,3634.82,Profitable
ORD073629,2026-06-06 00:00:00,CUST05891,PROD0026,R018,Store,1,12026.19,11.34,10662.42,7027.37,3635.05,Profitable
ORD072251,2024-05-15 00:00:00,CUST03551,PROD0111,R022,Online,3,4589.0,10.85,12273.28,8638.08,3635.2,Profitable
ORD003891,2024-06-10 00:00:00,CUST01178,PROD0084,R003,Online,2,8327.08,8.76,15195.26,11559.98,3635.28,Profitable
ORD025581,2025-01-07 00:00:00,CUST03276,PROD0027,R009,Store,2,10298.65,2.57,20067.95,16432.42,3635.53,Profitable
ORD032257,2025-06-07 00:00:00,CUST01197,PROD0120,R024,Marketplace,2,6528.62,5.79,12301.23,8664.94,3636.29,Profitable
ORD002388,2024-06-18 00:00:00,CUST00807,PROD0037,R004,Store,1,9731.05,3.54,9386.57,5750.06,3636.51,Profitable
ORD058838,2024-11-26 00:00:00,CUST00618,PROD0019,R008,Online,1,9684.46,2.65,9427.82,5791.27,3636.55,Profitable
ORD070708,2026-04-23 00:00:00,CUST02717,PROD0078,R024,Online,1,11816.08,1.93,11588.03,7951.35,3636.68,Profitable
ORD029816,2026-06-03 00:00:00,CUST05472,PROD0084,R006,Online,2,8327.08,8.75,15196.92,11559.98,3636.94,Profitable
ORD017185,2026-03-20 00:00:00,CUST05557,PROD0033,R012,Store,2,8818.49,3.62,16998.52,13361.4,3637.12,Profitable
ORD049326,2024-07-30 00:00:00,CUST04287,PROD0073,R009,Store,2,8656.25,19.68,13905.4,10267.96,3637.44,Profitable
ORD002813,2025-06-25 00:00:00,CUST03189,PROD0034,R009,Marketplace,1,15512.32,15.77,13066.03,9428.55,3637.48,Profitable
ORD012198,2024-04-23 00:00:00,CUST00411,PROD0094,R012,Online,2,12677.35,12.03,22304.53,18667.04,3637.49,Profitable
ORD074139,2024-10-07 00:00:00,CUST02647,PROD0168,R005,Online,3,7461.76,22.04,17451.56,13814.07,3637.49,Profitable
ORD018647,2024-05-06 00:00:00,CUST01160,PROD0175,R012,Online,5,8066.73,14.06,34662.74,31025.15,3637.59,Profitable
ORD037365,2026-03-20 00:00:00,CUST05542,PROD0003,R005,Marketplace,1,15842.07,5.74,14932.74,11295.03,3637.71,Profitable
ORD047885,2024-11-25 00:00:00,CUST01359,PROD0022,R004,Online,1,15694.57,2.98,15226.87,11589.01,3637.86,Profitable
ORD056901,2025-07-19 00:00:00,CUST00659,PROD0149,R023,Online,1,15077.01,13.84,12990.35,9352.22,3638.13,Profitable
ORD008433,2025-02-25 00:00:00,CUST05315,PROD0153,R004,Online,2,8234.87,12.06,14483.49,10845.22,3638.27,Profitable
ORD051045,2024-09-03 00:00:00,CUST01554,PROD0162,R011,Online,1,14802.17,16.46,12365.73,8727.21,3638.52,Profitable
ORD023470,2024-11-07 00:00:00,CUST01445,PROD0122,R005,Store,3,6342.03,7.11,17673.34,14034.81,3638.53,Profitable
ORD042500,2025-06-12 00:00:00,CUST02490,PROD0011,R022,Online,4,4711.27,13.16,16365.07,12726.28,3638.79,Profitable
ORD003784,2024-10-17 00:00:00,CUST02187,PROD0007,R023,Online,2,6620.23,4.42,12655.23,9016.3,3638.93,Profitable
ORD011677,2026-06-28 00:00:00,CUST02117,PROD0088,R022,Marketplace,1,15469.47,18.49,12609.16,8969.56,3639.6,Profitable
ORD037154,2025-03-26 00:00:00,CUST04390,PROD0158,R022,Online,1,16109.18,8.6,14723.79,11084.16,3639.63,Profitable
ORD038878,2026-01-01 00:00:00,CUST02218,PROD0101,R014,Online,1,12071.69,6.28,11313.59,7673.96,3639.63,Profitable
ORD061095,2024-09-08 00:00:00,CUST04497,PROD0016,R014,Online,2,5085.97,1.88,9980.71,6341.04,3639.67,Profitable
ORD041238,2026-02-23 00:00:00,CUST00035,PROD0103,R021,Online,2,7340.57,1.53,14456.52,10816.82,3639.7,Profitable
ORD029818,2026-02-14 00:00:00,CUST02795,PROD0094,R006,Store,2,12677.35,12.02,22307.07,18667.04,3640.03,Profitable
ORD040457,2026-01-28 00:00:00,CUST00086,PROD0106,R017,Online,3,4279.13,8.88,11697.43,8057.04,3640.39,Profitable
ORD040141,2025-02-16 00:00:00,CUST00155,PROD0113,R014,Marketplace,2,14425.18,6.96,26842.37,23201.94,3640.43,Profitable
ORD058481,2024-07-28 00:00:00,CUST00354,PROD0018,R017,Online,4,12486.26,9.87,45015.46,41374.76,3640.7,Profitable
ORD035143,2025-02-19 00:00:00,CUST01424,PROD0168,R020,Store,2,7461.76,13.89,12850.64,9209.38,3641.26,Profitable
ORD051515,2024-11-21 00:00:00,CUST01783,PROD0115,R019,Store,1,16930.95,9.81,15270.02,11628.75,3641.27,Profitable
ORD012278,2026-05-02 00:00:00,CUST00033,PROD0159,R002,Online,5,2880.2,14.78,12272.53,8631.0,3641.53,Profitable
ORD065490,2026-04-17 00:00:00,CUST00320,PROD0175,R004,Marketplace,5,8066.73,14.05,34666.77,31025.15,3641.62,Profitable
ORD067811,2025-03-08 00:00:00,CUST04258,PROD0036,R001,Store,1,15593.56,9.27,14148.04,10506.22,3641.82,Profitable
ORD013887,2024-10-01 00:00:00,CUST00734,PROD0075,R024,Store,1,16358.29,13.91,14082.85,10440.83,3642.02,Profitable
ORD036024,2024-05-11 00:00:00,CUST05213,PROD0058,R023,Store,4,2824.28,3.36,10917.54,7275.24,3642.3,Profitable
ORD019769,2026-03-05 00:00:00,CUST01094,PROD0172,R023,Online,1,13612.05,10.76,12147.39,8504.86,3642.53,Profitable
ORD029394,2025-12-23 00:00:00,CUST01188,PROD0104,R015,Online,2,5323.97,0.25,10621.32,6978.78,3642.54,Profitable
ORD019276,2024-02-23 00:00:00,CUST04626,PROD0158,R020,Store,1,16109.18,8.58,14727.01,11084.16,3642.85,Profitable
ORD053983,2025-04-03 00:00:00,CUST01538,PROD0124,R024,Online,2,10142.95,14.19,17407.33,13764.3,3643.03,Profitable
ORD024748,2024-12-31 00:00:00,CUST00294,PROD0061,R013,Online,2,7568.74,5.07,14370.01,10726.82,3643.19,Profitable
ORD041173,2025-11-02 00:00:00,CUST00552,PROD0029,R006,Online,1,13777.49,4.45,13164.39,9521.15,3643.24,Profitable
ORD022662,2024-03-17 00:00:00,CUST02928,PROD0008,R014,Store,1,8891.61,0.75,8824.92,5181.64,3643.28,Profitable
ORD026950,2024-02-20 00:00:00,CUST04731,PROD0078,R012,Online,2,11816.08,17.29,19546.16,15902.7,3643.46,Profitable
ORD019033,2025-06-19 00:00:00,CUST04155,PROD0177,R005,Online,2,6508.8,7.82,11999.62,8355.92,3643.7,Profitable
ORD025832,2024-07-30 00:00:00,CUST02671,PROD0027,R001,Online,2,10298.65,2.53,20076.19,16432.42,3643.77,Profitable
ORD063408,2024-03-08 00:00:00,CUST00334,PROD0067,R022,Store,4,4228.87,18.22,13833.48,10189.6,3643.88,Profitable
ORD033729,2025-01-05 00:00:00,CUST04482,PROD0044,R014,Store,1,13681.96,3.03,13267.4,9623.45,3643.95,Profitable
ORD028598,2024-11-26 00:00:00,CUST04343,PROD0004,R025,Store,1,15906.36,5.49,15033.1,11389.03,3644.07,Profitable
ORD003734,2024-09-16 00:00:00,CUST05054,PROD0167,R001,Store,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD007958,2026-02-22 00:00:00,CUST05997,PROD0167,R001,Online,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD022650,2025-02-24 00:00:00,CUST01587,PROD0167,R015,Online,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD028895,2026-06-05 00:00:00,CUST02458,PROD0167,R009,Online,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD038225,2026-05-14 00:00:00,CUST01292,PROD0167,R020,Online,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD043596,2026-02-10 00:00:00,CUST03832,PROD0167,R012,Store,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD061739,2025-10-25 00:00:00,CUST01219,PROD0167,R021,Online,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD067505,2025-05-02 00:00:00,CUST00171,PROD0167,R020,Online,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD068894,2025-01-18 00:00:00,CUST04483,PROD0167,R008,Store,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD070201,2025-02-17 00:00:00,CUST02522,PROD0167,R007,Online,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD071826,2024-08-29 00:00:00,CUST02620,PROD0167,R012,Online,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD072157,2024-09-15 00:00:00,CUST05064,PROD0167,R025,Marketplace,1,12170.89,0.0,12170.89,8526.67,3644.22,Profitable
ORD036364,2026-05-05 00:00:00,CUST03873,PROD0140,R020,Online,1,16058.37,17.81,13198.37,9554.02,3644.35,Profitable
ORD066500,2024-04-11 00:00:00,CUST03019,PROD0103,R006,Store,4,7340.57,13.91,25277.99,21633.64,3644.35,Profitable
ORD010987,2024-02-05 00:00:00,CUST02913,PROD0130,R010,Store,2,9115.86,20.44,14505.16,10860.74,3644.42,Profitable
ORD046996,2024-03-15 00:00:00,CUST01844,PROD0006,R018,Online,1,13675.14,5.57,12913.43,9268.89,3644.54,Profitable
ORD030337,2024-08-25 00:00:00,CUST04809,PROD0121,R011,Store,1,15732.26,9.43,14248.71,10604.15,3644.56,Profitable
ORD025479,2025-04-18 00:00:00,CUST05126,PROD0104,R016,Marketplace,2,5323.97,0.23,10623.45,6978.78,3644.67,Profitable
ORD068585,2026-06-09 00:00:00,CUST04855,PROD0071,R015,Online,2,10420.29,2.95,20225.78,16580.98,3644.8,Profitable
ORD072438,2024-04-07 00:00:00,CUST02060,PROD0136,R020,Online,2,14567.99,6.12,27352.86,23708.02,3644.84,Profitable
ORD034456,2025-03-17 00:00:00,CUST01781,PROD0132,R014,Marketplace,5,3901.55,7.61,18023.21,14378.25,3644.96,Profitable
ORD040117,2024-01-04 00:00:00,CUST00269,PROD0075,R010,Online,1,16358.29,13.89,14086.12,10440.83,3645.29,Profitable
ORD029070,2026-02-11 00:00:00,CUST01152,PROD0160,R025,Online,2,9056.08,16.29,15161.69,11516.32,3645.37,Profitable
ORD013219,2025-04-17 00:00:00,CUST04316,PROD0060,R018,Store,1,15188.92,4.84,14453.78,10808.38,3645.4,Profitable
ORD061706,2025-06-20 00:00:00,CUST02351,PROD0171,R022,Store,3,13350.31,18.44,32665.54,29019.75,3645.79,Profitable
ORD003818,2026-06-07 00:00:00,CUST04267,PROD0046,R002,Online,3,5767.09,11.33,15341.04,11695.08,3645.96,Profitable
ORD055956,2025-12-31 00:00:00,CUST05071,PROD0152,R016,Online,2,8156.28,9.7,14730.24,11084.12,3646.12,Profitable
ORD069475,2024-03-20 00:00:00,CUST05342,PROD0152,R007,Marketplace,2,8156.28,9.7,14730.24,11084.12,3646.12,Profitable
ORD015215,2026-05-09 00:00:00,CUST02841,PROD0143,R018,Online,3,4810.17,10.84,12866.24,9220.11,3646.13,Profitable
ORD057946,2024-12-13 00:00:00,CUST01146,PROD0122,R018,Online,3,6342.03,7.07,17680.95,14034.81,3646.14,Profitable
ORD010746,2024-01-28 00:00:00,CUST04682,PROD0165,R004,Store,2,11488.02,4.95,21838.73,18192.56,3646.17,Profitable
ORD040635,2024-08-04 00:00:00,CUST05671,PROD0040,R008,Marketplace,2,7125.69,12.22,12509.86,8863.46,3646.4,Profitable
ORD032118,2026-04-11 00:00:00,CUST01639,PROD0036,R010,Online,1,15593.56,9.24,14152.72,10506.22,3646.5,Profitable
ORD065688,2025-07-14 00:00:00,CUST02077,PROD0003,R008,Online,1,15842.07,5.68,14942.24,11295.03,3647.21,Profitable
ORD033218,2026-01-13 00:00:00,CUST04342,PROD0065,R005,Marketplace,5,4366.12,5.33,20667.03,17019.5,3647.53,Profitable
ORD065527,2024-12-26 00:00:00,CUST03230,PROD0126,R002,Store,3,11737.65,15.55,29737.34,26089.71,3647.63,Profitable
ORD008689,2024-03-04 00:00:00,CUST02605,PROD0046,R009,Online,3,5767.09,11.32,15342.77,11695.08,3647.69,Profitable
ORD010146,2024-03-15 00:00:00,CUST00183,PROD0058,R003,Online,5,2824.28,9.77,12741.74,9094.05,3647.69,Profitable
ORD008823,2024-10-24 00:00:00,CUST04211,PROD0066,R015,Online,5,6135.56,10.06,27591.61,23943.9,3647.71,Profitable
ORD009434,2024-03-30 00:00:00,CUST01414,PROD0066,R002,Online,5,6135.56,10.06,27591.61,23943.9,3647.71,Profitable
ORD063048,2025-11-25 00:00:00,CUST00495,PROD0083,R005,Online,1,13634.93,14.78,11619.69,7971.65,3648.04,Profitable
ORD071748,2025-02-26 00:00:00,CUST02803,PROD0037,R012,Online,1,9731.05,3.42,9398.25,5750.06,3648.19,Profitable
ORD043637,2026-04-30 00:00:00,CUST03959,PROD0064,R011,Online,2,14023.42,11.55,24807.43,21159.14,3648.29,Profitable
ORD058460,2026-04-09 00:00:00,CUST01734,PROD0170,R019,Store,2,15086.92,8.55,27593.98,23945.68,3648.3,Profitable
ORD072664,2025-10-11 00:00:00,CUST03991,PROD0163,R015,Online,2,9897.91,16.64,16501.8,12853.28,3648.52,Profitable
ORD045694,2024-10-16 00:00:00,CUST03639,PROD0057,R023,Marketplace,3,9379.9,10.3,25241.31,21592.68,3648.63,Profitable
ORD033659,2025-10-02 00:00:00,CUST00558,PROD0059,R010,Online,6,4032.23,2.92,23486.93,19838.1,3648.83,Profitable
ORD032611,2025-07-08 00:00:00,CUST01867,PROD0175,R005,Online,4,8066.73,11.77,28469.1,24820.12,3648.98,Profitable
ORD006771,2024-02-06 00:00:00,CUST05528,PROD0087,R013,Online,3,3396.38,3.39,9843.73,6194.49,3649.24,Profitable
ORD028222,2024-12-10 00:00:00,CUST00186,PROD0143,R011,Marketplace,4,4810.17,17.14,15942.83,12293.48,3649.35,Profitable
ORD033409,2025-05-05 00:00:00,CUST05369,PROD0126,R012,Marketplace,5,11737.65,19.69,47132.53,43482.85,3649.68,Profitable
ORD027701,2024-05-24 00:00:00,CUST03167,PROD0058,R017,Online,4,2824.28,3.29,10925.44,7275.24,3650.2,Profitable
ORD021873,2025-02-03 00:00:00,CUST02449,PROD0118,R017,Online,3,11702.39,14.6,29981.52,26331.03,3650.49,Profitable
ORD074015,2024-07-08 00:00:00,CUST04591,PROD0136,R016,Marketplace,2,14567.99,6.1,27358.69,23708.02,3650.67,Profitable
ORD066765,2025-05-01 00:00:00,CUST02569,PROD0009,R019,Marketplace,2,6992.14,6.52,13072.5,9421.8,3650.7,Profitable
ORD032452,2024-06-05 00:00:00,CUST04261,PROD0134,R011,Online,4,6640.83,12.76,23173.84,19523.0,3650.84,Profitable
ORD062538,2025-12-04 00:00:00,CUST05217,PROD0121,R021,Online,1,15732.26,9.39,14255.0,10604.15,3650.85,Profitable
ORD009625,2024-03-23 00:00:00,CUST02440,PROD0164,R014,Online,1,15495.6,9.11,14083.95,10433.0,3650.95,Profitable
ORD055977,2025-04-06 00:00:00,CUST02945,PROD0019,R011,Store,1,9684.46,2.5,9442.35,5791.27,3651.08,Profitable
ORD038069,2025-05-26 00:00:00,CUST02381,PROD0065,R013,Store,4,4366.12,1.13,17267.13,13615.6,3651.53,Profitable
ORD032602,2026-05-27 00:00:00,CUST05614,PROD0091,R018,Online,5,2345.0,10.59,10483.32,6831.7,3651.62,Profitable
